Station: Rigi-Seebodenalp
Rural, > 1000 m
Hourly means, PREC: Hourly sums
MEZ/CET
Source: NABEL/MeteoSchweiz
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];NOX [ug/m3 eq. NO2];TEMP [C];PREC [mm];RAD [W/m2]
15.12.2019 06:00;79.7;1.1;0.1;0.13;0.7;0.6;1.1;7.3;0.0;-1.4
15.12.2019 07:00;80.9;0.7;0.1;0.12;0.5;0.5;0.7;7.9;0.0;-0.2
15.12.2019 08:00;81.1;0.5;0.1;0.12;0.5;0.5;0.5;8.6;0.0;-0.1
15.12.2019 09:00;83.0;0.5;0.1;0.12;0.4;0.5;0.5;8.8;0.0;22.2
15.12.2019 10:00;84.4;0.4;0.1;0.12;0.3;0.4;0.4;9.6;0.0;65.2
15.12.2019 11:00;82.0;0.4;0.1;0.12;0.4;0.4;0.4;9.8;0.0;128.5
15.12.2019 12:00;78.0;0.7;0.1;0.12;0.5;0.5;0.8;10.0;0.0;223.5
15.12.2019 13:00;75.6;1.3;0.1;0.14;0.7;0.6;1.5;9.7;0.0;179.9
15.12.2019 14:00;73.8;1.9;0.1;0.13;1.0;0.7;2.2;10.0;0.0;224.6
15.12.2019 15:00;72.2;2.1;0.1;0.13;0.9;0.7;2.4;10.0;0.0;197.9
15.12.2019 16:00;74.5;1.8;0.1;0.13;0.9;0.7;1.9;9.9;0.0;93.1
15.12.2019 17:00;72.7;2.0;0.1;0.13;0.8;0.7;2.0;8.6;0.0;12.8
15.12.2019 18:00;72.9;2.3;0.1;0.13;1.1;0.7;2.3;8.2;0.0;-1.4
15.12.2019 19:00;73.2;2.0;0.1;0.13;1.3;0.7;2.0;8.1;0.0;-1.5
15.12.2019 20:00;73.4;1.6;0.1;0.12;1.1;0.7;1.6;7.5;0.0;-1.5
15.12.2019 21:00;75.7;1.2;0.1;0.12;1.1;0.7;1.2;7.6;0.0;-1.5
15.12.2019 22:00;79.1;0.8;0.1;0.12;0.7;0.6;0.8;7.0;0.0;-1.5
15.12.2019 23:00;83.0;0.8;0.1;0.12;1.1;0.8;0.9;7.5;0.0;-1.5
16.12.2019 00:00;80.2;0.7;0.1;0.12;0.8;0.7;0.7;6.8;0.0;-1.4
16.12.2019 01:00;79.7;0.7;0.1;0.12;0.8;0.7;0.8;7.2;0.0;-1.4
16.12.2019 02:00;81.5;0.8;0.1;0.12;0.8;0.7;0.8;7.7;0.0;-1.4
16.12.2019 03:00;81.0;0.9;0.1;0.12;0.8;0.7;0.9;7.6;0.0;-1.6
16.12.2019 04:00;73.2;1.7;0.1;0.13;1.1;0.8;1.7;6.2;0.0;-1.4
16.12.2019 05:00;67.8;2.0;0.1;0.14;2.2;1.4;2.0;5.5;0.0;-1.3
16.12.2019 06:00;65.5;2.1;0.2;0.14;3.0;1.8;2.1;4.9;0.0;-1.4
16.12.2019 07:00;65.4;2.7;0.1;0.14;3.4;2.2;2.7;5.0;0.0;-1.1
16.12.2019 08:00;64.9;2.5;0.2;0.14;4.5;2.7;2.6;5.1;0.0;-0.8
16.12.2019 09:00;64.2;3.5;0.1;0.14;4.7;2.8;3.6;5.2;0.0;20.0
16.12.2019 10:00;66.4;3.9;0.1;0.14;4.0;2.3;4.2;5.9;0.0;72.5
16.12.2019 11:00;69.1;2.8;0.2;0.14;3.8;2.3;3.1;6.4;0.0;126.1
16.12.2019 12:00;70.9;1.7;0.1;0.14;3.2;2.0;2.0;6.7;0.0;264.3
16.12.2019 13:00;70.2;2.1;0.2;0.14;3.7;2.2;2.3;6.6;0.0;165.4
16.12.2019 14:00;69.4;2.4;0.2;0.14;3.7;2.1;2.6;6.5;0.0;107.2
16.12.2019 15:00;73.6;1.9;0.1;0.14;2.6;1.6;2.0;7.3;0.0;137.3
16.12.2019 16:00;72.9;1.8;0.1;0.14;2.3;1.4;1.9;7.2;0.0;67.3
16.12.2019 17:00;74.5;2.1;0.1;0.14;2.3;1.5;2.2;6.9;0.0;10.6
16.12.2019 18:00;76.8;2.0;0.1;0.13;2.0;1.1;2.1;7.8;0.0;-1.5
16.12.2019 19:00;77.6;1.9;0.1;0.12;1.6;0.8;1.9;10.3;0.0;-0.7
16.12.2019 20:00;75.1;1.9;0.1;0.13;1.3;0.8;1.9;10.0;0.0;-1.5
16.12.2019 21:00;78.1;1.1;0.1;0.12;0.8;0.5;1.1;13.1;0.0;-1.2
16.12.2019 22:00;75.0;2.0;0.1;0.12;1.1;0.6;2.0;12.7;0.0;-1.2
16.12.2019 23:00;76.6;0.9;0.1;0.12;1.0;0.5;0.9;14.2;0.0;-1.4
17.12.2019 00:00;75.5;1.2;0.1;0.12;0.9;0.5;1.2;13.5;0.0;-1.6
17.12.2019 01:00;76.8;1.0;0.1;0.12;0.8;0.5;1.0;14.0;0.0;-1.9
17.12.2019 02:00;77.3;1.1;0.0;0.12;1.0;0.5;1.1;13.8;0.0;-2.0
17.12.2019 03:00;78.4;1.1;0.0;0.12;0.7;0.5;1.1;14.0;0.0;-1.9
17.12.2019 04:00;80.2;1.2;0.0;0.13;0.6;0.5;1.3;13.5;0.0;-1.9
17.12.2019 05:00;82.7;0.9;0.0;0.13;0.6;0.4;0.9;13.2;0.0;-1.9
17.12.2019 06:00;83.7;0.8;0.1;0.12;0.7;0.4;0.8;13.1;0.0;-2.0
17.12.2019 07:00;83.7;0.8;0.0;0.12;0.6;0.4;0.8;13.0;0.0;-2.0
17.12.2019 08:00;83.7;0.9;0.1;0.12;0.4;0.4;0.9;13.1;0.0;-1.2
17.12.2019 09:00;83.4;0.9;0.1;0.12;0.4;0.4;0.9;13.2;0.0;8.2
17.12.2019 10:00;80.2;1.6;0.1;0.13;0.6;0.5;1.7;12.6;0.0;45.4
17.12.2019 11:00;80.9;1.3;0.1;0.13;0.6;0.4;1.4;13.3;0.0;103.5
17.12.2019 12:00;80.9;1.4;0.0;0.13;0.5;0.4;1.5;13.7;0.0;130.4
17.12.2019 13:00;80.3;1.6;0.0;0.14;1.0;0.5;1.7;13.6;0.0;128.7
17.12.2019 14:00;78.7;2.0;0.0;0.14;0.6;0.5;2.1;13.4;0.0;125.3
17.12.2019 15:00;74.5;3.0;0.1;0.14;1.4;0.7;3.2;12.2;0.0;93.1
17.12.2019 16:00;70.4;4.3;0.2;0.14;1.9;1.0;4.5;10.5;0.0;41.9
17.12.2019 17:00;74.6;2.7;0.2;0.13;2.0;0.9;2.8;10.3;0.0;6.9
